Id,NameHCR,RSSDHCR,Excl_Specialty,Excl_Foreign,Excl_Nocore,Excl_Noloans,Excl_Credit,CERT,NameFull,Address,City,Stalp,Zip,Stcnty,Year,Callym,CB,Asset,HCAsset,Size,ForAsset,LoanToAsset,CoreRatio,Max_Deposits,Office_Count,Unique_Metros,State_Count,Business_Line,Meets_LTA,Meets_Core,Meets_Deposits,Meets_Offices,Meets_LrgMSA,Meets_States,Run_Date
2411619,SOONER SW BANKSHARES INC,0002411619,0,0,0,0,0,432,SECURITY FIRST NATIONAL BANK OF HUGO,100 S BROADWAY ST,HUGO,OK,74743,40023,2021,202112,1,"136,383","491,859",S,,62.80%,87.78%,112614,10,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
444,PEOPLES LTD,0001143959,0,0,0,0,0,444,PS BANK,42621 RT. 6 E.,WYALUSING,PA,18853,42015,2021,202112,1,"477,210","477,210",S,,58.80%,88.02%,150977,10,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
445,MERCER COUNTY STATE BCORP INC,0001247183,0,0,0,0,0,445,MERCER COUNTY STATE BANK,3279 S. MAIN ST.,SANDY LAKE,PA,16145,42085,2021,202112,1,"554,500","554,500",S,,55.05%,86.94%,139689,12,2,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
485,MIDWEST BANCSHARES INC,0004347301,0,0,0,0,0,485,SECURITY STATE BANK,1600 MAIN ST.,TYNDALL,SD,57066,46009,2021,202112,1,"292,349","292,349",S,,68.94%,65.91%,80892,5,0,2,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
492,WESTERN DAKOTA HOLDING CO,0002351359,0,0,0,0,0,492,WESTERN DAKOTA BANK,803 MAIN ST.,TIMBER LAKE,SD,57656,46041,2021,202112,1,"59,007","59,007",S,,33.54%,92.65%,36983,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
496,ELKTON HOLDING CO,0001943917,0,0,0,0,0,496,BANKSTAR FINANCIAL,124 ELK ST.,ELKTON,SD,57026,46011,2021,202112,1,"225,936","225,936",S,,74.88%,83.39%,69194,3,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
501,PAGE HOLDING CO,0001363748,0,0,0,0,0,501,FARMERS AND MERCHANTS STATE BANK,101 S. MAIN ST.,PLANKINTON,SD,57368,46003,2021,202112,1,"136,964","136,964",S,,70.34%,72.18%,85241,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
504,DRAPER HOLDING CO INC,0001246355,0,0,0,0,0,504,DAKOTA PRAIRIE BANK,1204 YELLOWSTONE ST.,FORT PIERRE,SD,57532,46117,2021,202112,1,"131,499","131,499",S,,53.90%,89.81%,35685,4,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
505,GREAT PLAINS BANK CORP,0001125898,0,0,0,0,0,505,GREAT PLAINS BANK,702 7TH ST.,EUREKA,SD,57437,46089,2021,202112,1,"144,497","144,497",S,,67.46%,79.73%,58022,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
526,COMMERCIAL BCORP,0003108439,0,0,0,0,0,526,FARMERS STATE BANK,103 E. 2ND,PINE BLUFFS,WY,82082,56021,2021,202112,1,"31,107","31,107",S,,49.39%,92.01%,27230,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1020920,CENTRAL TRUST CO,0001020920,0,0,0,0,0,529,CENTRAL BANK AND TRUST,285 MAIN ST.,LANDER,WY,82520,56013,2021,202112,1,"211,998","429,759",S,,49.48%,92.88%,105763,10,0,2,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1037003,M&T BANK CORP,0001037003,0,0,0,0,0,588,MANUFACTURERS AND TRADERS TRUST COMPANY,1 M &T PLZ,BUFFALO,NY,14203,36029,2021,202112,0,"154,652,526","166,643,162",L,0.08%,54.88%,84.97%,36435660,764,27,21,No Lending Specialty,1,1,0,0,0,0,20220310
597,CHEMUNG FINANCIAL CORP,0001133594,0,0,0,0,0,597,CHEMUNG CANAL TRUST COMPANY,ONE CHEMUNG CANAL PLAZA,ELMIRA,NY,14902,36015,2021,202112,1,"2,413,407","2,413,407",L,,62.05%,89.47%,342187,31,2,2,Commercial Real Estate Lending Specialization,1,1,1,1,1,1,20220310
2367921,TOMPKINS FINANCIAL CORP,0002367921,0,0,0,0,0,609,TOMPKINS TRUST COMPANY,118 E. SENECA ST.,ITHACA,NY,14850,36109,2021,202112,0,"2,453,893","7,815,754",L,,64.39%,87.20%,731013,68,6,2,No Lending Specialty,1,1,1,1,0,1,20220310
618,MILLBROOK BANK SYSTEM INC,0002646998,0,0,0,0,0,618,BANK OF MILLBROOK,3263 FRANKLIN AVE.,MILLBROOK,NY,12545,36027,2021,202112,1,"325,172","325,172",S,,29.73%,91.40%,168519,4,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
622,WORKERS UNITED,0004400336,0,0,0,0,0,622,AMALGAMATED BANK,275 7TH AVE,NEW YORK,NY,10001,36061,2021,202112,0,"7,040,204","7,040,204",L,,46.61%,89.99%,3351173,6,3,3,No Lending Specialty,1,1,1,1,0,1,20220310
1242423,DEUTSCHE BK AKTIENGESELLSCHAFT,0001242423,0,0,0,0,0,623,DEUTSCHE BANK TRUST COMPANY AMERICAS,1 COLUMBUS CIRCLE,NEW YORK,NY,10019,36061,2021,202112,0,"48,756,000","48,873,879",L,,25.38%,75.55%,30084000,2,2,2,No Lending Specialty,0,1,0,1,1,1,20220310
1039502,JPMORGAN CHASE&CO,0001039502,0,1,0,0,0,628,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",1111 POLARIS PKWY.,COLUMBUS,OH,43240,39041,2021,202112,0,"3,306,982,000","3,307,043,850",L,26.99%,32.32%,63.13%,620718272,4926,89,44,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
3587146,BANK OF NY MELLON CORP THE,0003587146,0,1,0,0,0,639,THE BANK OF NEW YORK MELLON,240 GREENWICH ST.,NEW YORK,NY,10286,36061,2021,202112,0,"356,225,000","391,810,692",L,28.72%,12.61%,57.58%,171970000,50,26,22,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
659,FINANCIAL INSTITUTIONS INC,0001032464,0,0,0,0,0,659,FIVE STAR BANK,55 N. MAIN ST.,WARSAW,NY,14569,36121,2021,202112,1,"5,481,889","5,481,889",L,,66.51%,83.92%,1142474,48,2,1,No Lending Specialty,1,1,1,1,1,1,20220310
660,ADIRONDACK TR EMPLOYEE STK OWN,0003138267,0,0,0,0,0,660,THE ADIRONDACK TRUST COMPANY,473 BROADWAY,SARATOGA SPRINGS,NY,12866,36091,2021,202112,1,"1,698,702","1,698,702",S,,47.29%,89.05%,773016,13,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
686,CCFNB BCORP INC,0001118283,0,0,0,0,0,686,FIRST COLUMBIA BANK & TRUST CO.,232 EAST ST.,BLOOMSBURG,PA,17815,42037,2021,202112,1,"948,713","948,713",S,,48.71%,74.05%,176409,13,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
698,NORWOOD FINANCIAL CORP,0002365356,0,0,0,0,0,698,WAYNE BANK,717 MAIN ST,HONESDALE,PA,18431,42127,2021,202112,0,"2,069,453","2,069,453",L,,64.69%,84.96%,192479,30,3,2,Multi Specialty Lender,1,1,1,1,0,1,20220310
713,ORRSTOWN FINL SERVICES INC,0001248153,0,0,0,0,0,713,ORRSTOWN BANK,77 E. KING ST.,SHIPPENSBURG,PA,17257,42041,2021,202112,0,"2,834,012","2,834,012",L,,69.43%,87.67%,225656,26,3,2,Commercial Real Estate Lending Specialization,1,1,1,1,0,1,20220310
737,APPLE CREEK BANC CORP,0001248993,0,0,0,0,0,737,THE APPLE CREEK BANKING COMPANY,3 W. MAIN ST.,APPLE CREEK,OH,44606,39169,2021,202112,1,"203,701","203,701",S,,71.55%,92.43%,57114,6,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
741,,,0,0,0,0,0,741,FIRST CITY BANK,1885 N.W. BLVD.,COLUMBUS,OH,43212,39049,2021,202112,1,"72,224","72,224",S,,73.52%,87.43%,61285,1,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
763,MINSTER FINANCIAL CORP,0002795702,0,0,0,0,0,763,MINSTER BANK,95 W. 4TH ST.,MINSTER,OH,45865,39011,2021,202112,1,"755,344","755,344",S,,37.52%,89.38%,187791,8,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
769,FARMERS BANCSHARES INC,0001132814,0,0,0,0,0,769,THE FARMERS BANK AND SAVINGS COMPANY,640 E. MAIN ST.,POMEROY,OH,45769,39105,2021,202112,1,"395,818","395,818",S,,61.88%,90.33%,121099,7,0,2,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
803,WESBANCO INC,0001070448,0,0,0,0,0,803,"WESBANCO BANK, INC.",ONE BANK PLAZA,WHEELING,WV,26003,54069,2021,202112,0,"16,878,802","16,878,802",L,,57.11%,81.28%,917317,213,8,6,Commercial Real Estate Lending Specialization,1,1,1,0,0,0,20220310
823,CITIZENS BCORP OF VIRGINIA INC,0003219474,0,0,0,0,0,823,CITIZENS BANK AND TRUST COMPANY,126 S. MAIN ST.,BLACKSTONE,VA,23824,51135,2021,202112,1,"566,719","566,719",S,,37.06%,87.59%,147679,12,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
845,ROMNEY BANKSHARES INC,0001417324,0,0,0,0,0,845,THE BANK OF ROMNEY,95 E. MAIN ST.,ROMNEY,WV,26757,54027,2021,202112,1,"372,387","372,387",S,,69.47%,65.77%,149505,7,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
847,PLEASANTS CNTY BANKSHARES INC,0002728447,0,0,0,0,0,847,THE PLEASANTS COUNTY BANK,215 WASHINGTON ST.,SAINT MARYS,WV,26170,54073,2021,202112,1,"74,378","74,378",S,,49.99%,89.26%,62423,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
855,MERCHANTS&FARMERS BANCSHARES,0002111432,0,0,0,0,0,855,"MERCHANTS & FARMERS BANK OF GREENE COUNTY, ALABAMA",251 PRAIRIE AVE.,EUTAW,AL,35462,01063,2021,202112,1,"90,817","90,817",S,,48.25%,86.90%,73429,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
861,PEOPLES BCORP INC,0001085602,0,0,0,0,0,861,STATE BANK & TRUST,1945 USHWY 43,WINFIELD,AL,35594,01093,2021,202112,1,"302,605","302,605",S,,37.16%,75.71%,157361,4,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
872,CENTRAL GEORGIA BANKING CO,0003184125,0,0,0,0,0,872,STATE BANK OF COCHRAN,112 E BEECH ST.,COCHRAN,GA,31014,13023,2021,202112,1,"254,968","254,968",S,,51.01%,85.66%,107506,4,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1078846,SYNOVUS FINANCIAL CORP,0001078846,0,0,0,0,0,873,SYNOVUS BANK,1111 BAY AVE.,COLUMBUS,GA,31901,13215,2021,202112,0,"57,224,306","57,224,306",L,,69.26%,82.13%,3753597,285,18,5,Commercial Real Estate Lending Specialization,1,1,1,0,0,0,20220310
876,DAWSON BANCSHARES INC,0001085536,0,0,0,0,0,876,BANK OF DAWSON,209 MAIN ST.,DAWSON,GA,39842,13273,2021,202112,1,"150,035","150,035",S,,48.61%,83.63%,121968,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
877,MAGNOLIA BANKSHARES INC,0002453936,0,0,0,0,0,877,MAGNOLIA STATE BANK,130 OAK ST.,EASTMAN,GA,31023,13091,2021,202112,1,"204,161","204,161",S,,45.84%,89.44%,101818,4,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
879,LINCOLN BANCSHARES INC,0002645937,0,0,0,0,0,879,FARMERS STATE BANK,US. HWY. 378 &WARD AVE.,LINCOLNTON,GA,30817,13181,2021,202112,1,"174,036","174,036",S,,45.19%,86.79%,92212,3,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
889,SOPERTON BANCSHARES INC,0001250736,0,0,0,0,0,889,THE BANK OF SOPERTON,1202 2ND ST,SOPERTON,GA,30457,13283,2021,202112,1,"133,877","133,877",S,,78.42%,90.06%,84440,2,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
893,,,0,0,0,0,0,893,CITIZENS BANK,407 MAIN ST N,CARTHAGE,TN,37030,47159,2021,202112,1,"763,412","763,412",S,,39.61%,81.35%,280487,8,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
898,FIRST FOREST CORP,0001085518,0,0,0,0,0,898,THE BANK OF FOREST,211 W 3RD ST,FOREST,MS,39074,28123,2021,202112,1,"239,583","239,583",S,,46.03%,87.16%,146019,3,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
899,GERBER BANCSHARES INC,0003420702,0,0,0,0,0,899,THE GERBER STATE BANK,110 E. ELM ST.,ARGENTA,IL,62501,17115,2021,202112,1,"93,671","93,671",S,,34.45%,88.14%,79089,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
902,BYRON BANCSHARES INC,0001203107,0,0,0,0,0,902,BYRON BANK,200 N. WALNUT,BYRON,IL,61010,17141,2021,202112,1,"336,312","336,312",S,,55.03%,89.24%,209949,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
903,AMALGAMATED INVESTMENTS CO,0001020676,0,0,0,0,0,903,AMALGAMATED BANK OF CHICAGO,30 N. LASALLE ST.,CHICAGO,IL,60602,17031,2021,202112,1,"1,641,796","1,641,796",S,,31.60%,92.52%,768235,2,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1199611,NORTHERN TRUST CORP,0001199611,0,1,0,0,0,913,THE NORTHERN TRUST COMPANY,50 S. LASALLE ST.,CHICAGO,IL,60603,17031,2021,202112,0,"183,743,482","183,743,482",L,26.76%,21.96%,32.48%,36195960,55,28,19,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
920,COWDEN BCORP INC,0001204467,0,0,0,0,0,920,COMMUNITY BANKS OF SHELBY COUNTY,126 N. GRAND AVE,COWDEN,IL,62422,17173,2021,202112,1,"63,798","63,798",S,,34.35%,91.14%,25286,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
925,GENEVA BANCSHARES INC,0001136924,0,0,0,0,0,925,THE STATE BANK OF GENEVA,22 S. 4TH ST.,GENEVA,IL,60134,17089,2021,202112,1,"108,683","108,683",S,,52.15%,87.47%,97101,1,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
926,PEOPLES FINL CORP OF IL INC,0001491801,0,0,0,0,0,926,PEOPLES NATIONAL BANK OF KEWANEE,207 N TREMONT ST,KEWANEE,IL,61443,17073,2021,202112,1,"566,588","566,588",S,,25.24%,88.88%,151435,10,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1201390,ARTHUR R MURRAY INC,0001201390,0,0,0,0,0,931,CITIZENS STATE BANK OF MILFORD,36 E JONES ST,MILFORD,IL,60953,17075,2021,202112,1,"53,640","80,519",S,,50.27%,90.65%,47571,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1098161,RICH LAND BCORP INC,0001098161,0,0,0,0,0,938,TNB BANK,900 S. PROGRESS BLVD.,TUSCOLA,IL,61953,17041,2021,202112,1,"100,726","392,763",S,,78.53%,88.86%,168567,7,1,2,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
939,CITIZENS BANCSHARES INC,0001131385,0,0,0,0,0,939,CITIZENS FIRST STATE BANK OF WALNUT,105 N. MAIN ST.,WALNUT,IL,61376,17011,2021,202112,1,"56,349","56,349",S,,43.09%,91.36%,51640,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
950,MID-IOWA BANCSHARES CO,0001207673,0,0,0,0,0,950,IOWA STATE BANK,5 E. CALL ST.,ALGONA,IA,50511,19109,2021,202112,1,"419,382","419,382",S,,55.10%,83.54%,253170,5,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
951,,,0,0,0,0,0,951,CHEROKEE STATE BANK,212 W. WILLOW ST.,CHEROKEE,IA,51012,19035,2021,202112,1,"247,693","247,693",S,,54.20%,77.72%,185833,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1201671,BTC FINANCIAL CORP,0001201671,0,0,0,0,0,953,BANKERS TRUST COMPANY,453 7TH ST.,DES MOINES,IA,50309,19153,2021,202112,1,"6,001,858","6,001,858",L,,65.10%,83.70%,2634409,26,2,2,Commercial Real Estate Lending Specialization,1,1,1,1,1,1,20220310
954,FIRST FONTANELLE EMPLOYEE STK,0003696141,0,0,0,0,0,954,FNB BANK,311 5TH ST.,FONTANELLE,IA,50846,19001,2021,202112,1,"228,629","228,629",S,,74.77%,84.94%,67639,5,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
955,FORT MADISON FINANCIAL CO,0001357037,0,0,0,0,0,955,CONNECTION BANK,636 AVE. G,FORT MADISON,IA,52627,19111,2021,202112,1,"386,330","386,330",S,,75.54%,89.24%,152006,5,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
956,GLENWOOD BCORP,0001204421,0,0,0,0,0,956,GLENWOOD STATE BANK,32 N. WALNUT ST.,GLENWOOD,IA,51534,19129,2021,202112,1,"293,300","293,300",S,,32.95%,91.12%,162181,4,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
958,IDA GROVE BANCSHARES INC,0001205183,0,0,0,0,0,958,UNITED BANK OF IOWA,501 2ND ST.,IDA GROVE,IA,51445,19093,2021,202112,1,"2,102,938","2,102,938",L,,66.30%,79.60%,281121,36,1,1,Ag Lending Specialization,1,1,1,1,1,1,20220310
1245385,IOWA FIRST BANCSHARES CORP,0001245385,0,0,0,0,0,961,FIRST NATIONAL BANK OF MUSCATINE,300 E. 2ND ST.,MUSCATINE,IA,52761,19139,2021,202112,1,"368,364","522,291",S,,57.00%,87.64%,194773,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
963,HTB INC,0001427033,0,0,0,0,0,963,THE HOME TRUST & SAVINGS BANK,628 MAIN ST.,OSAGE,IA,50461,19131,2021,202112,1,"268,916","268,916",S,,57.68%,86.58%,222955,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
966,ROYAL BANCSHARES INC,0001207758,0,0,0,0,0,966,HOME STATE BANK,THIRD &MAIN,ROYAL,IA,51357,19041,2021,202112,1,"52,772","52,772",S,,52.43%,69.67%,35341,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
968,STORM LAKE SECURITY BCORP,0002382344,0,0,0,0,0,968,SECURITY TRUST & SAVINGS BANK,601 LAKE ST.,STORM LAKE,IA,50588,19021,2021,202112,1,"283,371","283,371",S,,27.15%,90.65%,205823,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
969,,,0,0,0,0,0,969,TEMPLETON SAVINGS BANK,103 S MAIN ST,TEMPLETON,IA,51463,19027,2021,202112,1,"152,099","152,099",S,,58.85%,85.63%,98903,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
976,BLISSFIELD BANK CORP,0001245648,0,0,0,0,0,976,BLISSFIELD STATE BANK,204 E. JEFFERSON,BLISSFIELD,MI,49228,26091,2021,202112,1,"122,193","122,193",S,,39.81%,90.31%,105574,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
977,TRI-COUNTY BCORP INC,0001969506,0,0,0,0,0,977,TRI-COUNTY BANK,4190 MAIN ST.,BROWN CITY,MI,48416,26151,2021,202112,1,"468,307","468,307",S,,54.70%,88.70%,113990,12,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
982,EASTERN MI FINANCIAL CORP,0001129467,0,0,0,0,0,982,EASTERN MICHIGAN BANK,65 N. HOWARD AVE.,CROSWELL,MI,48422,26151,2021,202112,1,"534,164","534,164",S,,35.69%,91.48%,80425,10,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1199844,COMERICA INC,0001199844,0,0,0,0,0,983,COMERICA BANK,1717 MAIN ST.,DALLAS,TX,75201,48113,2021,202112,0,"94,798,000","94,875,330",L,0.79%,51.33%,86.79%,8905133,431,15,5,C&I Lending Specialization,1,1,1,0,0,0,20220310
999,JONES BCORP INC,0002004039,0,0,0,0,0,999,G. W. JONES EXCHANGE BANK,119-21 W. MAIN ST.,MARCELLUS,MI,49067,26027,2021,202112,1,"108,655","108,655",S,,21.48%,92.12%,69373,4,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1005,ISABELLA BANK CORP,0001401118,0,0,0,0,0,1005,ISABELLA BANK,200 E. BROADWAY,MOUNT PLEASANT,MI,48858,26073,2021,202112,1,"1,982,186","1,982,186",L,,65.26%,86.89%,212844,30,1,1,No Lending Specialty,1,1,1,1,1,1,20220310
1008,,,0,0,0,0,0,1008,BANK MICHIGAN,417 S. MAIN ST.,BROOKLYN,MI,49230,26075,2021,202112,1,"117,224","117,224",S,,73.96%,88.32%,51099,3,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1014,CHOICEONE FINL SERVICES INC,0001139297,0,0,0,0,0,1014,CHOICEONE BANK,109 E DIVISION ST,SPARTA,MI,49345,26081,2021,202112,1,"2,363,747","2,363,747",L,,44.89%,87.57%,203157,31,2,1,No Lending Specialty,1,1,1,1,1,1,20220310
1022,MONTFORT BCORP INC,0001205325,0,0,0,0,0,1022,"CLARE BANK, NATIONAL ASSOCIATION",345 W. PINE ST.,PLATTEVILLE,WI,53818,55043,2021,202112,1,"357,916","357,916",S,,37.57%,88.61%,106298,8,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1027,FARMERS BCORP INC,0001247615,0,0,0,0,0,1027,FARMERS BANK AND TRUST COMPANY,400 W MAIN ST,BLYTHEVILLE,AR,72315,05093,2021,202112,1,"319,474","319,474",S,,65.91%,82.71%,93613,7,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
1028,FBT BANCSHARES INC,0001099092,0,0,0,0,0,1028,FBT BANK & MORTGAGE,200 W. 4TH ST.,FORDYCE,AR,71742,05039,2021,202112,1,"210,937","210,937",S,,48.73%,80.27%,117473,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1040,MIDLAND STATES BCORP INC,0001491351,0,0,0,0,0,1040,MIDLAND STATES BANK,1201 NETWORK CTR. DR,EFFINGHAM,IL,62401,17049,2021,202112,1,"7,434,242","7,434,242",L,,70.02%,82.39%,614652,58,2,2,Multi Specialty Lender,1,1,1,1,1,1,20220310
1099195,LBT BANCSHARES INC,0001099195,0,0,0,0,0,1047,BANK & TRUST COMPANY,401 N. MADISON ST.,LITCHFIELD,IL,62056,17135,2021,202112,1,"429,447","528,882",S,,58.72%,83.61%,151121,11,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
1049,STEELEVILLE BANCSHARES INC,0001099627,0,0,0,0,0,1049,FIRST NATIONAL BANK OF STEELEVILLE,400 W BROADWAY,STEELEVILLE,IL,62288,17157,2021,202112,1,"251,998","251,998",S,,39.42%,77.57%,148887,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1058,STUPP BROS INC,0001094556,0,0,0,0,0,1058,MIDWEST BANKCENTRE,2191 LEMAY FERRY RD.,LEMAY,MO,63125,29189,2021,202112,1,"2,374,880","2,374,880",L,,76.30%,79.40%,554724,18,1,1,Multi Specialty Lender,1,1,1,1,1,1,20220310
1060,WOOD&HUSTON BCORP INC,0001058558,0,0,0,0,0,1060,WOOD & HUSTON BANK,27 E. NORTH ST.,MARSHALL,MO,65340,29195,2021,202112,1,"1,087,253","1,087,253",S,,70.49%,88.90%,288257,13,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
1068,CASS INFORMATION SYSTEMS INC,0001098648,0,0,0,0,0,1068,CASS COMMERCIAL BANK,12412 POWERSCOURT DR.,DES PERES,MO,63131,29189,2021,202112,1,"1,500,060","1,500,060",S,,60.53%,88.74%,725885,4,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
1071,DELTA BANCSHARES CO,0001094613,0,0,0,0,0,1071,JEFFERSON BANK AND TRUST COMPANY,2301 MARKET ST.,SAINT LOUIS,MO,63103,29510,2021,202112,1,"718,323","718,323",S,,58.27%,78.01%,195745,5,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1073,FIRST ILLINOIS BCORP INC,0001095889,0,0,0,0,0,1073,LINDELL BANK & TRUST COMPANY,6900 CLAYTON AVE,ST. LOUIS,MO,63139,29189,2021,202112,1,"867,606","867,606",S,,45.00%,85.18%,126068,16,1,2,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1086,BOV HOLDING CO,0003643837,0,0,0,0,0,1086,THE BANK OF VERSAILLES,113 E. NEWTON ST.,VERSAILLES,MO,65084,29141,2021,202112,1,"313,917","313,917",S,,78.33%,83.56%,123511,5,0,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1090,S B E CORP,0001129159,0,0,0,0,0,1090,UPPER PENINSULA STATE BANK,430 N. LINCOLN RD.,ESCANABA,MI,49829,26041,2021,202112,1,"290,727","290,727",S,,61.55%,77.05%,219084,3,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1092,BAYBANK CORP,0002533070,0,0,0,0,0,1092,BAYBANK,104 S. 10TH ST.,GLADSTONE,MI,49837,26041,2021,202112,1,"131,663","131,663",S,,65.33%,88.04%,65165,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1095,CENTRAL BANK CORP,0001246805,0,0,0,0,0,1095,CENTRAL SAVINGS BANK,511 BINGHAM AVE.,SAULT SAINTE MAR,MI,49783,26033,2021,202112,1,"401,733","401,733",S,,46.44%,91.76%,240970,9,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1098,JOHNSON BANCSHARES INC,0001126484,0,0,0,0,0,1098,ROOT RIVER STATE BANK,"18 3RD ST, S. E.",CHATFIELD,MN,55923,27045,2021,202112,1,"83,330","83,330",S,,34.06%,89.90%,72604,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1100,WRZ BANKSHARES INC,0001427640,0,0,0,0,0,1100,PEOPLES STATE BANK OF PLAINVIEW,100 4TH AVE. S.E.,PLAINVIEW,MN,55964,27157,2021,202112,1,"341,590","341,590",S,,55.60%,86.98%,151509,5,0,2,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1105,FIRST INTRST BANCSYSTEM,0001123670,0,0,0,0,0,1105,FIRST INTERSTATE BANK,401 N. 31ST ST.,BILLINGS,MT,59101,30111,2021,202112,0,"19,608,230","19,608,230",L,,47.12%,82.98%,826143,149,4,6,No Lending Specialty,1,1,1,0,0,0,20220310
1117,LEACKCO BANK HOLDING CO INC,0001131406,0,0,0,0,0,1117,AMERICAN BANK & TRUST,120 E. MAIN ST.,WESSINGTON SPRIN,SD,57382,46073,2021,202112,1,"1,319,953","1,319,953",S,,64.77%,86.54%,237465,15,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
